A,Code,Name,City,Country,LA1,LA2,LA3,LA4,LO1,LO2,LO3,LO4,Alt,Lat,Long
VAAH,AMD,AHMEDABAD,AHMEDABAD,INDIA,023,004,029,N,072,037,054,E,00058,23.075,72.632
VAAK,AKD,AKOLA,AKOLA,INDIA,020,041,056,N,077,003,023,E,00305,20.699,77.056
VAAU,IXU,AURANGABAD,AURANGABAD,INDIA,019,051,047,N,075,023,053,E,00583,19.863,75.398
VABB,BOM,CHHATRAPATI SHIVAJI INTERNATIONAL,BOMBAY,INDIA,019,005,019,N,072,052,004,E,00012,19.089,72.868
VABI,PAB,BILASPUR,BILASPUR,INDIA,021,059,019,N,082,006,040,E,00275,21.989,82.111
VABJ,BHJ,BHUJ,BHUJ,INDIA,023,017,016,N,069,040,012,E,00082,23.288,69.670
VABM,IXG,BELGAUM,BELGAUM,INDIA,015,051,033,N,074,037,005,E,00759,15.859,74.618
VABO,BDQ,VADODARA,BARODA,INDIA,022,020,010,N,073,013,034,E,00039,22.336,73.226
VABP,BHO,BHOPAL,BHOPAL,INDIA,023,017,006,N,077,020,014,E,00524,23.285,77.337
VABV,BHU,BHAVNAGAR,BHAUNAGAR,INDIA,021,045,007,N,072,011,006,E,00012,21.752,72.185
VADN,NMB,DAMAN,DAMAN,INDIA,020,026,006,N,072,050,037,E,00011,20.435,72.844
VADS,0000,DEESA,DEESA,INDIA,024,016,004,N,072,012,019,E,00146,24.268,72.205
VADZ,0000,0000,DEPARIZO,INDIA,000,000,000,U,000,000,000,U,00000,0.000,0.000
VAGN,0000,0000,GUNA,INDIA,000,000,000,U,000,000,000,U,00000,0.000,0.000
VAGO,GOI,GOA,GOA,INDIA,015,022,050,N,073,049,059,E,00057,15.381,73.833
VAID,IDR,DEVI AHILYABAI HOLKAR,INDORE,INDIA,022,043,018,N,075,048,003,E,00564,22.722,75.801
VAJB,JLR,JABALPUR,JABALPUR,INDIA,023,010,040,N,080,003,007,E,00495,23.178,80.052
VAJJ,0000,MUMBAI JUHU,BOMBAY,INDIA,019,005,053,N,072,050,002,E,00005,19.098,72.834
VAJM,JGA,JAMNAGAR,JAMNAGAR,INDIA,022,027,059,N,070,000,041,E,00022,22.466,70.011
VAKD,0000,0000,KHANDWA,INDIA,000,000,000,U,000,000,000,U,00000,0.000,0.000
VAKE,IXY,KANDLA,KANDLA,INDIA,023,006,045,N,070,006,001,E,00029,23.113,70.100
VAKJ,HJR,KHAJURAHO,KHAJURAHO,INDIA,024,049,010,N,079,055,009,E,00218,24.819,79.919
VAKP,KLH,KOLHAPUR,KOLHAPUR,INDIA,016,039,050,N,074,017,017,E,00608,16.664,74.288
VAKS,IXK,KESHOD,KESHOD,INDIA,021,019,000,N,070,016,012,E,00050,21.317,70.270
VAMS,0000,0000,MANDASAUR,INDIA,000,000,000,U,000,000,000,U,00000,0.000,0.000
VAND,NDC,0000,NANDED,INDIA,000,000,000,U,000,000,000,U,00000,0.000,0.000
VANP,NAG,NAGPUR,NAGPUR,INDIA,021,005,031,N,079,002,049,E,00309,21.092,79.047
VANR,ISK,NASIK ROAD,NASIK ROAD,INDIA,019,057,045,N,073,048,025,E,00598,19.962,73.807
VAPG,0000,0000,PRATAPGARH,INDIA,000,000,000,U,000,000,000,U,00000,0.000,0.000
VAPO,PNQ,PUNE,PUNE,INDIA,018,034,055,N,073,055,010,E,00592,18.582,73.919
VAPR,PBD,PORBANDAR,PORBANDAR,INDIA,021,038,058,N,069,039,023,E,00006,21.649,69.656
VARK,RAJ,RAJKOT,RAJKOT,INDIA,022,018,033,N,070,046,046,E,00135,22.309,70.779
VARP,RPR,RAIPUR,RAIPUR,INDIA,021,010,049,N,081,044,019,E,00318,21.180,81.739
VASA,0000,0000,SIHORA,INDIA,000,000,000,U,000,000,000,U,00000,0.000,0.000
VASG,0000,0000,SONGADH,INDIA,000,000,000,U,000,000,000,U,00000,0.000,0.000
VASL,SSE,SHOLAPUR,SHOLAPUR,INDIA,017,037,040,N,075,056,005,E,00481,17.628,75.935
VASU,STV,SURAT,SURAT,INDIA,021,006,054,N,072,044,034,E,00016,21.115,72.743
VAUD,UDR,UDAIPUR,UDAIPUR,INDIA,024,037,003,N,073,054,046,E,00510,24.617,73.913
VAWM,0000,0000,WASHIM,INDIA,000,000,000,U,000,000,000,U,00000,0.000,0.000
VCBI,CMB,BANDARANAIKE INTERNATIONAL,COLOMBO,SRI LANKA,007,010,052,N,079,053,001,E,00009,7.181,79.884
VCCA,0000,ANURADHAPURA,ANURADHAPURA,SRI LANKA,008,018,004,N,080,025,041,E,00099,8.301,80.428
VCCB,0000,BATTICALOA,BATTICALOA,SRI LANKA,007,042,020,N,081,040,040,E,00004,7.706,81.678
VCCC,RML,COLOMBO RATMALANA,COLOMBO,SRI LANKA,006,049,019,N,079,053,010,E,00007,6.822,79.886
VCCG,GOY,AMPARAI,GALOYA,SRI LANKA,007,020,015,N,081,037,032,E,00046,7.337,81.626
VCCJ,JAF,KANKESANTURAI,JAFFNA,SRI LANKA,009,047,032,N,080,004,012,E,00011,9.792,80.070
VCCT,TRR,CHINA BAY,TRINCIOMALEE,SRI LANKA,008,032,020,N,081,010,053,E,00002,8.539,81.181
VCCW,0000,WIRAWILA,WIRAWILA,SRI LANKA,006,015,016,N,081,014,006,E,00016,6.254,81.235
VDBG,0000,BATTAMBANG,BATTAMBANG,CAMBODIA,013,005,044,N,103,013,027,E,00018,13.096,103.224
VDKC,0000,0000,KOMPONG CHAM,CAMBODIA,000,000,000,U,000,000,000,U,00000,0.000,0.000
VDKH,0000,KAMPONG CHHNANG,KOMPONG CHNANG,CAMBODIA,012,015,018,N,104,033,049,E,00018,12.255,104.564
VDKT,0000,0000,KRATIE,CAMBODIA,000,000,000,U,000,000,000,U,00000,0.000,0.000
VDPP,PNH,POCHENTONG INTERNATIONAL,PHNOM-PENH,CAMBODIA,011,032,047,N,104,050,038,E,00013,11.546,104.844
VDPT,0000,0000,PONGTUK,CAMBODIA,000,000,000,U,000,000,000,U,00000,0.000,0.000
VDSR,REP,SIEM REAP,SIEM-REAP,CAMBODIA,013,024,038,N,103,048,046,E,00019,13.411,103.813
VDST,0000,STUNG TRENG,STUNG TRENG,CAMBODIA,013,031,053,N,106,000,051,E,00062,13.531,106.014
VDVS,0000,0000,VOEUNE SAI,CAMBODIA,000,000,000,U,000,000,000,U,00000,0.000,0.000
VEAN,0000,ALONG,ALONG,INDIA,028,010,029,N,094,048,007,E,00275,28.175,94.802
VEAT,IXA,AGARTALA,AGARTALA,INDIA,023,053,020,N,091,014,027,E,00015,23.889,91.241
VEAZ,AJL,AIZAWL,AIZWAL,INDIA,023,044,046,N,092,048,011,E,00306,23.746,92.803
VEBA,0000,0000,CALCUTTA,INDIA,000,000,000,U,000,000,000,U,00000,0.000,0.000
VEBC,0000,0000,BERACHAMPA,INDIA,000,000,000,U,000,000,000,U,00000,0.000,0.000
VEBD,IXB,BAGDOGRA,BAGHDOGRA,INDIA,026,040,053,N,088,019,041,E,00126,26.681,88.328
VEBG,RGH,BALURGHAT,BALURGHAT,INDIA,025,015,039,N,088,047,044,E,00025,25.261,88.796
VEBK,0000,BOKARO,BOKARO,INDIA,023,038,036,N,086,008,055,E,00218,23.643,86.149
VEBL,0000,0000,BARBIL,INDIA,000,000,000,U,000,000,000,U,00000,0.000,0.000
VEBS,BBI,BHUBANESHWAR,BHUBANESWAR,INDIA,020,014,039,N,085,049,004,E,00040,20.244,85.818
VECC,CCU,NETAJI SUBHASH CHANDRA BOSE INTERNATIONAL,CALCUTTA,INDIA,022,039,017,N,088,026,048,E,00007,22.655,88.447
VECK,0000,0000,CHAKULIA,INDIA,000,000,000,U,000,000,000,U,00000,0.000,0.000
VECO,COH,COOCH BEHAR,COOCH-BEHAR,INDIA,026,019,049,N,089,028,001,E,00043,26.330,89.467
VECX,CBD,0000,CAR NICOBAR,INDIA,000,000,000,U,000,000,000,U,00000,0.000,0.000
VEDB,DBO,DHANBAD,DHANBAD,INDIA,023,050,002,N,086,025,030,E,00259,23.834,86.425
VEDZ,0000,DAPARIJO,DEPARIZO,INDIA,027,059,020,N,094,013,024,E,00256,27.989,94.223
VEGK,YOP,GORAKHPUR,GORAKHPUR,INDIA,026,044,022,N,083,026,058,E,00079,26.739,83.449
VEGT,0000,GUWAHATI INTERNATIONAL,GAUHATI,INDIA,026,006,022,N,091,035,005,E,00050,26.106,91.585
VEGY,GAY,GAYA,GAYA,INDIA,024,044,053,N,084,056,033,E,00115,24.748,84.943
VEHK,0000,HIRAKUD,HIRAKUD,INDIA,021,034,045,N,084,000,022,E,00201,21.579,84.006
VEIM,IMF,IMPHAL,IMPHAL,INDIA,024,045,035,N,093,053,049,E,00775,24.760,93.897
VEJH,0000,JHARSUGUDA,JHARSUGUDA,INDIA,021,054,048,N,084,003,001,E,00229,21.913,84.050
VEJP,0000,JEYPORE,JEYPORE,INDIA,018,052,047,N,082,033,007,E,00182,18.880,82.552
VEJS,IXW,JAMSHEDPUR,JAMSHEDPUR,INDIA,022,048,043,N,086,010,003,E,00145,22.812,86.168
VEJT,JRH,JORHAT,JORHAT,INDIA,026,043,050,N,094,010,032,E,00087,26.731,94.176
VEKH,0000,0000,KATIHAR,INDIA,000,000,000,U,000,000,000,U,00000,0.000,0.000
VEKJ,0000,0000,KEONJHAR,INDIA,000,000,000,U,000,000,000,U,00000,0.000,0.000
VEKM,0000,KAMALPUR,KAMALPUR,INDIA,024,008,006,N,091,048,038,E,00046,24.135,91.811
VEKN,0000,0000,KONARK,INDIA,000,000,000,U,000,000,000,U,00000,0.000,0.000
VEKR,IXH,KAILASHAHAR,KAILASHAHAR,INDIA,024,018,030,N,092,000,027,E,00025,24.308,92.007
VEKU,IXS,SILCHAR,SILCHAR,INDIA,024,054,046,N,092,058,043,E,00108,24.913,92.979
VEKW,0000,0000,KHOWAI,INDIA,000,000,000,U,000,000,000,U,00000,0.000,0.000
VELR,IXI,LILABARI,LILABARI,INDIA,027,017,026,N,094,005,048,E,00101,27.291,94.097
VEMH,LDA,0000,MALDA,INDIA,000,000,000,U,000,000,000,U,00000,0.000,0.000
VEMN,MOH,DIBRUGARH,MOHANBARI,INDIA,027,029,000,N,095,001,003,E,00111,27.483,95.017
VEMZ,0000,MUZAFFARPUR,MAZUFFARPUR,INDIA,026,007,012,N,085,018,047,E,00052,26.120,85.313
VENP,0000,NAWAPARA,NAWAPARA,INDIA,020,052,012,N,082,031,010,E,00323,20.870,82.519
VEPG,IXT,PASIGHAT,PASIGHAT,INDIA,028,003,058,N,095,020,008,E,00157,28.066,95.336
VEPH,0000,PANAGARH,PANAGARH,INDIA,023,028,028,N,087,025,040,E,00074,23.474,87.428
VEPN,0000,0000,PHULBANI,INDIA,000,000,000,U,000,000,000,U,00000,0.000,0.000
VEPP,0000,0000,PADAMPUR,INDIA,000,000,000,U,000,000,000,U,00000,0.000,0.000
VEPT,PAT,PATNA,PATINA,INDIA,025,035,026,N,085,005,016,E,00052,25.591,85.088
VEPU,0000,PURNEA,PURNEA,INDIA,025,045,036,N,087,024,033,E,00040,25.760,87.409
VERA,0000,0000,RANUNA,INDIA,000,000,000,U,000,000,000,U,00000,0.000,0.000
VERC,IXR,BIRSA MUNDA,RANCHI,INDIA,023,018,053,N,085,019,017,E,00655,23.315,85.321
VERG,0000,0000,RAYAGUDA,INDIA,000,000,000,U,000,000,000,U,00000,0.000,0.000
VERK,RRK,ROURKELA,ROURKELA,INDIA,022,015,023,N,084,048,052,E,00201,22.256,84.814
VERL,0000,0000,RAXAUL,INDIA,000,000,000,U,000,000,000,U,00000,0.000,0.000
VERN,0000,0000,RANGELIUNDA,INDIA,000,000,000,U,000,000,000,U,00000,0.000,0.000
VERU,0000,0000,RUPSI,INDIA,000,000,000,U,000,000,000,U,00000,0.000,0.000
VETJ,TEI,0000,TEZU,INDIA,000,000,000,U,000,000,000,U,00000,0.000,0.000
VETK,0000,0000,TARAKESHWAR,INDIA,000,000,000,U,000,000,000,U,00000,0.000,0.000
VETS,0000,0000,TUSRA,INDIA,000,000,000,U,000,000,000,U,00000,0.000,0.000
VEUK,0000,UTKELA,UTKELA,INDIA,020,005,051,N,083,011,000,E,00208,20.098,83.183
VEVZ,VTZ,VISHAKHAPATNAM,VISHAKHAPATNAM,INDIA,000,000,000,U,000,000,000,U,00000,0.000,0.000
VEZO,0000,ZERO,ZERO,INDIA,027,035,017,N,093,049,042,E,01524,27.588,93.828
VGCB,CXB,COXS BAZAR,COX'S BAZAR,BANGLADESH,021,027,007,N,091,057,051,E,00004,21.452,91.964
VGCM,0000,0000,COMILLA,BANGLADESH,000,000,000,U,000,000,000,U,00000,0.000,0.000
VGEG,CGP,SHAH AMANAT INTERNATIONAL,CHITTAGONG,BANGLADESH,022,014,058,N,091,048,047,E,00004,22.249,91.813
VGIS,IRD,ISHURDI,ISHURDI,BANGLADESH,024,009,009,N,089,002,058,E,00014,24.152,89.049
VGJR,JSR,JESSORE,JESSORE,BANGLADESH,023,011,001,N,089,009,039,E,00007,23.184,89.161
VGLM,0000,0000,LALMONIRHAT,BANGLADESH,000,000,000,U,000,000,000,U,00000,0.000,0.000
VGRJ,RJH,RAJSHAHI,RAJSHAHI,BANGLADESH,024,026,013,N,088,036,059,E,00017,24.437,88.616
VGSD,SPD,SAIDPUR,SAIDPUR,BANGLADESH,025,045,033,N,088,054,031,E,00039,25.759,88.909
VGSG,0000,0000,THAKURAGON,BANGLADESH,000,000,000,U,000,000,000,U,00000,0.000,0.000
VGSH,0000,0000,SHAMSHERNAGAR,BANGLADESH,000,000,000,U,000,000,000,U,00000,0.000,0.000
VGSY,ZYL,OSMANY INTERNATIONAL,SYLHET OSMANI,BANGLADESH,024,057,046,N,091,052,002,E,00016,24.963,91.867
VGTJ,0000,BASHER,DHAKA,BANGLADESH,023,046,042,N,090,022,057,E,00008,23.778,90.382
VGZR,DAC,ZIA INTERNATIONAL,DHAKA,BANGLADESH,023,050,036,N,090,023,052,E,00009,23.843,90.398
VHCH,0000,0000,CHEUNG CHAU,HONG KONG,000,000,000,U,000,000,000,U,00000,0.000,0.000
VHHH,HKG,HONG KONG INTERNATIONAL,HONG KONG,HONG KONG,022,018,032,N,113,054,052,E,00009,22.309,113.914
VHKT,0000,0000,HONG KONG,HONG KONG,000,000,000,U,000,000,000,U,00000,0.000,0.000
VHSK,0000,SEK KONG,SEK KONG,HONG KONG,022,026,011,N,114,004,049,E,00002,22.436,114.080
VIAG,AGR,AGRA,AGRA,INDIA,027,009,020,N,077,057,039,E,00168,27.156,77.961
VIAH,0000,0000,ALIGARH,INDIA,000,000,000,U,000,000,000,U,00000,0.000,0.000
VIAL,IXD,ALLAHABAD,ALLAHABAD,INDIA,025,026,020,N,081,044,003,E,00099,25.439,81.734
VIAR,ATQ,AMRITSAR,AMRITSAR,INDIA,031,042,027,N,074,047,057,E,00231,31.707,74.799
VIBH,0000,0000,BANIHAL,INDIA,000,000,000,U,000,000,000,U,00000,0.000,0.000
VIBK,0000,NAL,BIKANER,INDIA,028,004,021,N,073,012,024,E,00229,28.072,73.207
VIBL,0000,BAKSHI KA TALAB,BAKSHI KA TALAB,INDIA,026,059,018,N,080,053,035,E,00118,26.988,80.893
VIBN,VNS,VARANASI,VARANASI,INDIA,025,027,007,N,082,051,032,E,00081,25.452,82.859
VIBR,KUU,KULLU MANALI,KULU,INDIA,031,052,054,N,077,011,004,E,01085,31.882,77.184
VIBT,0000,BHATINDA,BHATINDA,INDIA,030,016,012,N,074,045,020,E,00214,30.270,74.756
VIBW,0000,BHIWANI,BHIWANI,INDIA,028,050,015,N,076,010,039,E,00220,28.837,76.178
VIBY,0000,BAREILLY,BAREILLY,INDIA,028,025,020,N,079,026,059,E,00173,28.422,79.450
VICG,IXC,CHANDIGARH,CHANDIGARH,INDIA,030,040,024,N,076,047,018,E,00309,30.673,76.788
VICX,0000,KANPUR CHAKERI,KANPUR,INDIA,026,024,015,N,080,024,036,E,00124,26.404,80.410
VIDD,0000,SAFDARJUNG,DELHI,INDIA,028,035,003,N,077,012,019,E,00215,28.584,77.205
VIDN,DED,DEHRADUN,DEHRA DUN,INDIA,030,011,014,N,078,010,048,E,00551,30.187,78.180
VIDP,DEL,INDIRA GANDHI INTERNATIONAL,DELHI,INDIA,028,033,059,N,077,006,011,E,00237,28.566,77.103
VIDR,0000,0000,DADRI,INDIA,000,000,000,U,000,000,000,U,00000,0.000,0.000
VIFB,0000,0000,FARRUKHABAD,INDIA,000,000,000,U,000,000,000,U,00000,0.000,0.000
VIFD,0000,0000,FARIDKOT,INDIA,000,000,000,U,000,000,000,U,00000,0.000,0.000
VIFZ,0000,0000,FEROJPUR,INDIA,000,000,000,U,000,000,000,U,00000,0.000,0.000
VIGN,0000,GUNA,GUNA,INDIA,024,039,016,N,077,020,050,E,00049,24.654,77.347
VIGR,GWL,GWALIOR,GWALIOR,INDIA,026,017,038,N,078,013,039,E,00189,26.294,78.228
VIHR,0000,HISSAR,HISSAR,INDIA,029,010,050,N,075,045,011,E,00214,29.181,75.753
VIJN,0000,JHANSI,JHANSI,INDIA,025,029,023,N,078,033,034,E,00245,25.490,78.559
VIJO,JOH,JODHPUR,JODHPUR,INDIA,026,015,005,N,073,002,053,E,00219,26.251,73.048
VIJP,JAI,JAIPUR,JAIPUR,INDIA,026,049,026,N,075,048,035,E,00385,26.824,75.810
VIJR,JSA,JAISALMER,JAISALMER,INDIA,026,053,021,N,070,051,052,E,00271,26.889,70.864
VIJU,IXJ,JAMMU,JAMMU,INDIA,032,041,023,N,074,050,017,E,00314,32.690,74.838
VIKA,KNU,KANPUR,KANPUR,INDIA,026,026,028,N,080,021,048,E,00125,26.441,80.363
VIKD,0000,0000,KUD,INDIA,000,000,000,U,000,000,000,U,00000,0.000,0.000
VIKO,KTU,KOTA,KOTA,INDIA,025,009,038,N,075,050,041,E,00274,25.161,75.845
VILD,LUH,LUDHIANA,LUDHIAHA,INDIA,030,051,016,N,075,057,004,E,00255,30.854,75.951
VILH,IXL,LEH,LEH,INDIA,034,008,008,N,077,032,044,E,03256,34.136,77.546
VILK,LKO,LUCKNOW,LUCKNOW,INDIA,026,045,038,N,080,053,011,E,00123,26.761,80.886
VILP,0000,0000,LALITPUR,INDIA,000,000,000,U,000,000,000,U,00000,0.000,0.000
VIMG,0000,0000,MOGA,INDIA,000,000,000,U,000,000,000,U,00000,0.000,0.000
VINH,0000,0000,NUH,INDIA,000,000,000,U,000,000,000,U,00000,0.000,0.000
VINL,0000,0000,NARNAUL,INDIA,000,000,000,U,000,000,000,U,00000,0.000,0.000
VIPK,IXP,PATHANKOT,PATHANKOT,INDIA,032,014,001,N,075,038,004,E,00310,32.234,75.634
VIPL,0000,PATIALA,PATIALA,INDIA,030,018,054,N,076,021,048,E,00250,30.315,76.363
VIPT,PGH,PANTNAGAR,NAINITAL,INDIA,029,001,059,N,079,028,025,E,00233,29.033,79.474
VIQG,0000,0000,QAZIGUND,INDIA,000,000,000,U,000,000,000,U,00000,0.000,0.000
VIRB,0000,FURSATGANJ,RAIBARELLI,INDIA,026,015,001,N,081,022,050,E,00107,26.250,81.381
VIRG,0000,0000,REENGUS,INDIA,000,000,000,U,000,000,000,U,00000,0.000,0.000
VISB,0000,0000,SIKANDRABAD,INDIA,000,000,000,U,000,000,000,U,00000,0.000,0.000
VISM,0000,SHIMLA,SHIMLA,INDIA,031,004,054,N,077,003,029,E,01524,31.082,77.058
VISP,0000,SARSAWA,SAHARANPUR,INDIA,029,059,039,N,077,025,027,E,00272,29.994,77.424
VISR,SXR,SRINAGAR,SRINAGAR,INDIA,033,059,012,N,074,046,025,E,01664,33.987,74.774
VIST,TNI,0000,SATNA,INDIA,000,000,000,U,000,000,000,U,00000,0.000,0.000
VLAP,0000,0000,ATTOPEU,LAOS,000,000,000,U,000,000,000,U,00000,0.000,0.000
VLHS,0000,BAN HUOEISAY,BANE HOUEI SAY,LAOS,020,015,026,N,100,026,014,E,00421,20.257,100.437
VLKG,0000,0000,KHONG ISLAND,LAOS,000,000,000,U,000,000,000,U,00000,0.000,0.000
VLKT,0000,0000,KENE THAO,LAOS,000,000,000,U,000,000,000,U,00000,0.000,0.000
VLLB,LPQ,LUANG PRABANG,LUANG PRABANG,LAOS,019,053,050,N,102,009,039,E,00289,19.897,102.161
VLLN,0000,0000,LUONG NAM THA,LAOS,000,000,000,U,000,000,000,U,00000,0.000,0.000
VLOS,ODY,0000,OUDOMXAY,LAOS,000,000,000,U,000,000,000,U,00000,0.000,0.000
VLPK,0000,0000,PAKSANE,LAOS,000,000,000,U,000,000,000,U,00000,0.000,0.000
VLPS,PKZ,PAKSE,PAKSE,LAOS,015,007,055,N,105,046,053,E,00107,15.132,105.781
VLPV,0000,PHONESAVANH,PHONG SAVANH,LAOS,019,027,017,N,103,013,005,E,01101,19.455,103.218
VLSB,ZBY,0000,SAYABOURY,LAOS,000,000,000,U,000,000,000,U,00000,0.000,0.000
VLSK,ZVK,SAVANNAKHET,SAVANNAKHET,LAOS,016,033,023,N,104,045,034,E,00156,16.556,104.759
